task,case,engine,time,p1,encoding
task1_single_qubit_baseline,baseline,julia_qoptics,787.0,0.6578933044677342,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,788.0,0.6578871102836595,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,789.0,0.6578881765385372,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,790.0,0.6578959402048841,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,791.0,0.6579054657198447,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,792.0,0.6579109232264874,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,793.0,0.6579088782690827,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,794.0,0.6579005972763413,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,795.0,0.657891188582838,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,796.0,0.6578864149668417,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,797.0,0.6578892466861465,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,798.0,0.657897802885623,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,799.0,0.6579069545488946,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,800.0,0.657910849872757,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,801.0,0.657907213444729,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,802.0,0.657898118123613,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,803.0,0.6578893218534027,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,804.0,0.6578861362912347,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,805.0,0.6578905661197314,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,806.0,0.6578998215062719,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,807.0,0.6579081739207475,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,808.0,0.657910441023225,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,809.0,0.6579051980742783,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,810.0,0.6578957388345624,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,811.0,0.6578877653814832,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,812.0,0.6578863163261545,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,813.0,0.6578921274447223,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,814.0,0.6579017772206797,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,815.0,0.657909093736874,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,816.0,0.6579096767016229,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,817.0,0.6579030517021847,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,818.0,0.6578933867812009,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,819.0,0.6578865740092675,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,820.0,0.657886854990001,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,821.0,0.6578940031889531,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,822.0,0.6579035859135651,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,823.0,0.6579096947826113,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,824.0,0.6579084957762826,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,825.0,0.6579008171086669,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,826.0,0.6578912174726042,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,827.0,0.6578857948813035,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,828.0,0.6578877442689182,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,829.0,0.6578959882666496,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,830.0,0.657905260578715,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,831.0,0.6579099454598893,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,832.0,0.6579070407904329,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,833.0,0.6578984199931419,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,834.0,0.6578893128144405,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,835.0,0.6578854099703679,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,836.0,0.6578890593947515,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,837.0,0.6578979821305568,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,838.0,0.6579067281768847,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,839.0,0.6579097833637658,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,840.0,0.657905355135764,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,841.0,0.657896017841686,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,842.0,0.6578877099715278,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,843.0,0.6578854097180573,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,844.0,0.6578906485631629,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,845.0,0.6579000327568918,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,846.0,0.6579079081405631,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,847.0,0.6579092560704167,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,848.0,0.6579033600936375,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,849.0,0.6578937458090545,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,850.0,0.6578864191460752,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,851.0,0.6578858699693668,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,852.0,0.6578923977368559,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,853.0,0.6579020570337376,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,854.0,0.6579087372046146,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,855.0,0.6579084095975696,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,856.0,0.6579011562228175,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,857.0,0.6578916083177972,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,858.0,0.6578854879681897,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,859.0,0.6578867170707539,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,860.0,0.6578943644508753,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,861.0,0.6579038878380785,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,862.0,0.6579092164673674,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,863.0,0.6579071686655074,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,864.0,0.6578989256815893,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,865.0,0.6578896058891153,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,866.0,0.6578849750656117,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,867.0,0.6578878508846706,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,868.0,0.6578965078206047,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,869.0,0.6579054911638501,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,870.0,0.6579093347856951,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,871.0,0.6579055695689332,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,872.0,0.6578966522604668,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,873.0,0.6578878926270602,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,874.0,0.6578848789495158,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,875.0,0.6578893114199802,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,876.0,0.6578986112158184,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,877.0,0.6579068586214578,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,878.0,0.6579090573304717,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,879.0,0.6579037776460229,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,880.0,0.6578943201510483,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,881.0,0.657886497015755,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,882.0,0.6578851612769494,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,883.0,0.6578911127606729,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,884.0,0.6579006385001303,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,885.0,0.6579079154917753,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,886.0,0.6579083582827394,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,887.0,0.6579018008691053,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,888.0,0.6578921128493247,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,889.0,0.6578854639611946,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,890.0,0.6578858160172187,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,891.0,0.6578930741955326,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,892.0,0.6579025978098012,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,893.0,0.6579086310398303,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,894.0,0.6579073263608811,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,895.0,0.6578995973594387,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,896.0,0.6578901030587554,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,897.0,0.6578848022080837,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,898.0,0.6578869047571944,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,899.0,0.6578951057569409,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,900.0,0.657904400769024,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,901.0,0.6579089423091546,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,902.0,0.657906011952229,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,903.0,0.6578972919345731,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,904.0,0.6578883310474245,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,905.0,0.6578845140218268,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,906.0,0.6578883227348205,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,907.0,0.6578972392139175,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,908.0,0.6579059410739541,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,909.0,0.6579088683576348,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,910.0,0.6579043522527541,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,911.0,0.6578950483452615,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,912.0,0.6578868028187186,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,913.0,0.6578846655454009,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,914.0,0.6578899474807872,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,915.0,0.6578994298444303,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,916.0,0.6579071663190086,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,917.0,0.6579084390972549,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,918.0,0.6579023929880359,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,919.0,0.6578928775357633,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,920.0,0.6578856140434833,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,921.0,0.657885232008831,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,922.0,0.6578918094898035,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,923.0,0.6579014766461876,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,924.0,0.6579080589264252,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,925.0,0.6579076206546258,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qoptics,926.0,0.6579003240249061,basis_population_single_qubit
